Electrode_ID,Neuron_ID,Spike_Frame,Spike_Time_Seconds
Ch26,Ch26_U4,10883853,272.096325
Ch30,Ch30_U1,10883950,272.09875
Ch26,Ch26_U2,10884198,272.10495
Ch54,Ch54_U3,10884317,272.107925
Ch30,Ch30_U1,10884321,272.108025
Ch54,Ch54_U2,10884608,272.1152
Ch31,Ch31_U1,10884727,272.118175
Ch54,Ch54_U3,10884988,272.1247
Ch30,Ch30_U2,10885034,272.12585
Ch26,Ch26_U2,10885051,272.126275
Ch54,Ch54_U3,10885395,272.134875
Ch26,Ch26_U2,10885511,272.137775
Ch30,Ch30_U2,10885523,272.138075
Ch30,Ch30_U1,10886304,272.1576
Ch30,Ch30_U1,10886425,272.160625
Ch26,Ch26_U4,10886431,272.160775
Ch52,Ch52_U3,10886445,272.161125
Ch26,Ch26_U2,10887160,272.179
Ch30,Ch30_U1,10887622,272.19055
Ch20,Ch20_U1,10946855,273.671375
Ch20,Ch20_U2,10947023,273.675575
Ch18,Ch18_U1,10947042,273.67605
Ch8,Ch8_U1,10947044,273.6761
Ch19,Ch19_U4,10947045,273.676125
Ch6,Ch6_U2,10947054,273.67635
Ch8,Ch8_U2,10947055,273.676375
Ch0,Ch0_U1,10947088,273.6772
Ch32,Ch32_U3,10947099,273.677475
Ch13,Ch13_U1,10947106,273.67765
Ch26,Ch26_U2,10947110,273.67775
Ch6,Ch6_U2,10947130,273.67825
Ch20,Ch20_U3,10947131,273.678275
Ch30,Ch30_U2,10947133,273.678325
Ch26,Ch26_U2,10947134,273.67835
Ch12,Ch12_U1,10947143,273.678575
Ch0,Ch0_U1,10947144,273.6786
Ch32,Ch32_U1,10947148,273.6787
Ch34,Ch34_U1,10947159,273.678975
Ch12,Ch12_U1,10947162,273.67905
Ch0,Ch0_U1,10947165,273.679125
Ch20,Ch20_U4,10947170,273.67925
Ch3,Ch3_U1,10947175,273.679375
Ch38,Ch38_U1,10947178,273.67945
Ch51,Ch51_U1,10947187,273.679675
Ch30,Ch30_U2,10947190,273.67975
Ch31,Ch31_U2,10947191,273.679775
Ch54,Ch54_U3,10947193,273.679825
Ch29,Ch29_U2,10947196,273.6799
Ch26,Ch26_U4,10947202,273.68005
Ch19,Ch19_U4,10947205,273.680125
Ch52,Ch52_U1,10947208,273.6802
Ch5,Ch5_U1,10947209,273.680225
Ch8,Ch8_U1,10947213,273.680325
Ch37,Ch37_U1,10947214,273.68035
Ch8,Ch8_U2,10947230,273.68075
Ch44,Ch44_U1,10947232,273.6808
Ch19,Ch19_U2,10947241,273.681025
Ch36,Ch36_U2,10947244,273.6811
Ch29,Ch29_U1,10947247,273.681175
Ch7,Ch7_U1,10947252,273.6813
Ch32,Ch32_U2,10947253,273.681325
Ch30,Ch30_U2,10947255,273.681375
Ch31,Ch31_U2,10947261,273.681525
Ch54,Ch54_U2,10947264,273.6816
Ch26,Ch26_U2,10947266,273.68165
Ch0,Ch0_U1,10947274,273.68185
Ch37,Ch37_U1,10947285,273.682125
Ch0,Ch0_U1,10947287,273.682175
Ch47,Ch47_U1,10947291,273.682275
Ch38,Ch38_U3,10947292,273.6823
Ch20,Ch20_U4,10947295,273.682375
Ch12,Ch12_U1,10947301,273.682525
Ch6,Ch6_U1,10947307,273.682675
Ch51,Ch51_U1,10947315,273.682875
Ch52,Ch52_U2,10947319,273.682975
Ch31,Ch31_U2,10947322,273.68305
Ch8,Ch8_U2,10947324,273.6831
Ch0,Ch0_U1,10947332,273.6833
Ch21,Ch21_U1,10947363,273.684075
Ch30,Ch30_U1,10947369,273.684225
Ch3,Ch3_U1,10947373,273.684325
Ch35,Ch35_U1,10947373,273.684325
Ch8,Ch8_U2,10947381,273.684525
Ch51,Ch51_U1,10947387,273.684675
Ch51,Ch51_U1,10947399,273.684975
Ch51,Ch51_U1,10947431,273.685775
Ch0,Ch0_U1,10947432,273.6858
Ch54,Ch54_U2,10947435,273.685875
Ch47,Ch47_U2,10947438,273.68595
Ch29,Ch29_U2,10947452,273.6863
Ch30,Ch30_U2,10947461,273.686525
Ch16,Ch16_U1,10947462,273.68655
Ch12,Ch12_U1,10947467,273.686675
Ch54,Ch54_U1,10947469,273.686725
Ch40,Ch40_U1,10947470,273.68675
Ch52,Ch52_U2,10947483,273.687075
Ch21,Ch21_U2,10947488,273.6872
Ch36,Ch36_U2,10947491,273.687275
Ch51,Ch51_U1,10947496,273.6874
Ch26,Ch26_U2,10947514,273.68785
Ch54,Ch54_U2,10947515,273.687875
Ch51,Ch51_U1,10947535,273.688375
Ch51,Ch51_U1,10947553,273.688825
Ch36,Ch36_U2,10947564,273.6891
Ch30,Ch30_U2,10947570,273.68925
Ch31,Ch31_U2,10947575,273.689375
Ch51,Ch51_U1,10947578,273.68945
Ch36,Ch36_U1,10947594,273.68985
Ch54,Ch54_U3,10947631,273.690775
Ch47,Ch47_U2,10947637,273.690925
Ch36,Ch36_U1,10947710,273.69275
Ch29,Ch29_U4,10947717,273.692925
Ch51,Ch51_U1,10947727,273.693175
Ch51,Ch51_U1,10947741,273.693525
Ch51,Ch51_U1,10947848,273.6962
Ch36,Ch36_U2,10947876,273.6969
Ch0,Ch0_U1,10947885,273.697125
Ch36,Ch36_U2,10947889,273.697225
Ch40,Ch40_U1,10947987,273.699675
Ch30,Ch30_U1,10948177,273.704425
Ch30,Ch30_U1,10948323,273.708075
Ch30,Ch30_U2,10948454,273.71135
Ch30,Ch30_U2,10948469,273.711725
Ch26,Ch26_U4,10948479,273.711975
Ch52,Ch52_U3,10948520,273.713
Ch54,Ch54_U2,10948521,273.713025
Ch36,Ch36_U2,10948661,273.716525
Ch30,Ch30_U1,10948663,273.716575
Ch54,Ch54_U3,10948663,273.716575
Ch31,Ch31_U1,10948670,273.71675
Ch30,Ch30_U2,10948866,273.72165
Ch31,Ch31_U1,10948886,273.72215
Ch26,Ch26_U4,10948901,273.722525
Ch21,Ch21_U2,10948904,273.7226
Ch0,Ch0_U1,10948929,273.723225
Ch54,Ch54_U2,10948934,273.72335
Ch30,Ch30_U2,10948946,273.72365
Ch37,Ch37_U1,10949071,273.726775
Ch51,Ch51_U1,10949114,273.72785
Ch54,Ch54_U2,10949123,273.728075
Ch30,Ch30_U2,10949131,273.728275
Ch31,Ch31_U1,10949136,273.7284
Ch0,Ch0_U1,10949163,273.729075
Ch51,Ch51_U1,10949197,273.729925
Ch21,Ch21_U2,10949316,273.7329
Ch54,Ch54_U2,10949317,273.732925
Ch31,Ch31_U1,10949325,273.733125
Ch36,Ch36_U1,10949329,273.733225
Ch22,Ch22_U1,10949336,273.7334
Ch16,Ch16_U1,10949342,273.73355
Ch0,Ch0_U1,10949388,273.7347
Ch54,Ch54_U2,10949429,273.735725
Ch30,Ch30_U2,10949544,273.7386
Ch0,Ch0_U1,10949562,273.73905
Ch0,Ch0_U1,10949631,273.740775
Ch30,Ch30_U1,10949758,273.74395
Ch51,Ch51_U1,10949790,273.74475
Ch54,Ch54_U2,10949805,273.745125
Ch30,Ch30_U1,10949811,273.745275
Ch31,Ch31_U2,10949816,273.7454
Ch26,Ch26_U4,10949826,273.74565
Ch0,Ch0_U1,10949868,273.7467
Ch54,Ch54_U2,10950031,273.750775
Ch0,Ch0_U1,10950104,273.7526
Ch30,Ch30_U2,10950129,273.753225
Ch54,Ch54_U2,10950165,273.754125
Ch22,Ch22_U1,10950316,273.7579
Ch26,Ch26_U2,10950322,273.75805
Ch54,Ch54_U2,10950488,273.7622
Ch30,Ch30_U1,10950541,273.763525
Ch31,Ch31_U1,10950547,273.763675
Ch31,Ch31_U1,10950823,273.770575
Ch54,Ch54_U2,10950838,273.77095
Ch51,Ch51_U1,10951366,273.78415
Ch0,Ch0_U1,10951384,273.7846
Ch26,Ch26_U4,10951395,273.784875
Ch30,Ch30_U2,10951397,273.784925
Ch54,Ch54_U3,10951428,273.7857
Ch26,Ch26_U2,10951742,273.79355
Ch30,Ch30_U2,10951997,273.799925
Ch54,Ch54_U2,10952002,273.80005
Ch0,Ch0_U1,10952003,273.800075
Ch26,Ch26_U4,10952391,273.809775
Ch26,Ch26_U4,10952403,273.810075
Ch30,Ch30_U1,10952431,273.810775
Ch44,Ch44_U1,10952447,273.811175
Ch26,Ch26_U4,10952735,273.818375
Ch52,Ch52_U5,10952869,273.821725
Ch54,Ch54_U3,10953065,273.826625
Ch30,Ch30_U2,10953227,273.830675
Ch30,Ch30_U2,10953504,273.8376
Ch26,Ch26_U4,10953662,273.84155
Ch54,Ch54_U3,10953719,273.842975
Ch26,Ch26_U2,10954101,273.852525
Ch54,Ch54_U2,10954153,273.853825
Ch31,Ch31_U1,10954180,273.8545
Ch26,Ch26_U4,10954540,273.8635
Ch54,Ch54_U3,10954623,273.865575
Ch26,Ch26_U4,10955083,273.877075
Ch54,Ch54_U3,10955382,273.88455
Ch26,Ch26_U2,10955658,273.89145
Ch52,Ch52_U2,10956090,273.90225
Ch52,Ch52_U2,10956679,273.916975
Ch54,Ch54_U3,10957367,273.934175
Ch52,Ch52_U2,10957408,273.9352
Ch20,Ch20_U1,11010882,275.27205
Ch18,Ch18_U1,11010983,275.274575
Ch19,Ch19_U1,11011001,275.275025
Ch20,Ch20_U2,11011001,275.275025
Ch6,Ch6_U2,11011040,275.276
Ch32,Ch32_U3,11011056,275.2764
Ch0,Ch0_U1,11011072,275.2768
Ch31,Ch31_U1,11011078,275.27695
Ch8,Ch8_U2,11011083,275.277075
Ch20,Ch20_U3,11011083,275.277075
Ch13,Ch13_U1,11011084,275.2771
Ch26,Ch26_U2,11011088,275.2772
Ch12,Ch12_U1,11011096,275.2774
Ch32,Ch32_U1,11011098,275.27745
Ch34,Ch34_U1,11011099,275.277475
Ch13,Ch13_U2,11011103,275.277575
Ch0,Ch0_U1,11011107,275.277675
Ch6,Ch6_U2,11011109,275.277725
Ch12,Ch12_U1,11011127,275.278175
Ch0,Ch0_U1,11011128,275.2782
Ch6,Ch6_U2,11011128,275.2782
Ch38,Ch38_U1,11011130,275.27825
Ch30,Ch30_U2,11011134,275.27835
Ch52,Ch52_U3,11011137,275.278425
Ch29,Ch29_U2,11011138,275.27845
Ch31,Ch31_U2,11011139,275.278475
Ch20,Ch20_U4,11011145,275.278625
Ch52,Ch52_U1,11011149,275.278725
Ch18,Ch18_U2,11011155,275.278875
Ch5,Ch5_U1,11011157,275.278925
Ch3,Ch3_U1,11011157,275.278925
Ch36,Ch36_U2,11011166,275.27915
Ch8,Ch8_U2,11011167,275.279175
Ch51,Ch51_U1,11011175,275.279375
Ch37,Ch37_U1,11011181,275.279525
Ch36,Ch36_U2,11011186,275.27965
Ch8,Ch8_U2,11011190,275.27975
Ch29,Ch29_U1,11011203,275.280075
Ch36,Ch36_U2,11011204,275.2801
Ch51,Ch51_U1,11011204,275.2801
Ch8,Ch8_U2,11011212,275.2803
Ch29,Ch29_U2,11011212,275.2803
Ch47,Ch47_U1,11011213,275.280325
Ch58,Ch58_U3,11011218,275.28045
Ch8,Ch8_U1,11011231,275.280775
Ch35,Ch35_U1,11011234,275.28085
Ch20,Ch20_U4,11011236,275.2809
Ch37,Ch37_U1,11011238,275.28095
Ch0,Ch0_U1,11011246,275.28115
Ch6,Ch6_U2,11011252,275.2813
Ch52,Ch52_U2,11011257,275.281425
Ch0,Ch0_U1,11011258,275.28145
Ch12,Ch12_U1,11011262,275.28155
Ch6,Ch6_U1,11011276,275.2819
Ch51,Ch51_U1,11011278,275.28195
Ch31,Ch31_U1,11011287,275.282175
Ch8,Ch8_U2,11011288,275.2822
Ch0,Ch0_U1,11011294,275.28235
Ch6,Ch6_U2,11011297,275.282425
Ch30,Ch30_U1,11011300,275.2825
Ch36,Ch36_U2,11011308,275.2827
Ch54,Ch54_U2,11011308,275.2827
Ch6,Ch6_U2,11011312,275.2828
Ch32,Ch32_U2,11011312,275.2828
Ch51,Ch51_U1,11011327,275.283175
Ch12,Ch12_U1,11011333,275.283325
Ch8,Ch8_U1,11011337,275.283425
Ch26,Ch26_U2,11011345,275.283625
Ch12,Ch12_U1,11011349,275.283725
Ch21,Ch21_U1,11011349,275.283725
Ch8,Ch8_U1,11011354,275.28385
Ch36,Ch36_U2,11011356,275.2839
Ch47,Ch47_U2,11011359,275.283975
Ch51,Ch51_U1,11011380,275.2845
Ch8,Ch8_U1,11011388,275.2847
Ch30,Ch30_U2,11011390,275.28475
Ch54,Ch54_U1,11011401,275.285025
Ch38,Ch38_U3,11011403,275.285075
Ch16,Ch16_U1,11011423,275.285575
Ch0,Ch0_U1,11011454,275.28635
Ch29,Ch29_U2,11011459,275.286475
Ch26,Ch26_U2,11011462,275.28655
Ch51,Ch51_U1,11011471,275.286775
Ch8,Ch8_U2,11011517,275.287925
Ch51,Ch51_U1,11011521,275.288025
Ch51,Ch51_U1,11011536,275.2884
Ch52,Ch52_U3,11011539,275.288475
Ch21,Ch21_U2,11011542,275.28855
Ch31,Ch31_U2,11011566,275.28915
Ch36,Ch36_U3,11011567,275.289175
Ch29,Ch29_U3,11011572,275.2893
Ch51,Ch51_U1,11011577,275.289425
Ch36,Ch36_U2,11011588,275.2897
Ch51,Ch51_U1,11011611,275.290275
Ch51,Ch51_U1,11011622,275.29055
Ch36,Ch36_U2,11011641,275.291025
Ch36,Ch36_U1,11011651,275.291275
Ch0,Ch0_U1,11011663,275.291575
Ch36,Ch36_U2,11011671,275.291775
Ch51,Ch51_U1,11011704,275.2926
Ch6,Ch6_U1,11011713,275.292825
Ch36,Ch36_U2,11011730,275.29325
Ch0,Ch0_U1,11011739,275.293475
Ch36,Ch36_U2,11011744,275.2936
Ch51,Ch51_U1,11011757,275.293925
Ch36,Ch36_U1,11011781,275.294525
Ch36,Ch36_U2,11011896,275.2974
Ch30,Ch30_U2,11012053,275.301325
Ch30,Ch30_U2,11012146,275.30365
Ch31,Ch31_U1,11012153,275.303825
Ch30,Ch30_U1,11012264,275.3066
Ch30,Ch30_U2,11012430,275.31075
Ch0,Ch0_U1,11012494,275.31235
Ch30,Ch30_U2,11012544,275.3136
Ch26,Ch26_U4,11012627,275.315675
Ch54,Ch54_U3,11012640,275.316
Ch8,Ch8_U2,11012674,275.31685
Ch44,Ch44_U1,11012707,275.317675
Ch22,Ch22_U2,11012751,275.318775
Ch30,Ch30_U2,11012754,275.31885
Ch26,Ch26_U4,11012767,275.319175
Ch54,Ch54_U3,11012797,275.319925
Ch0,Ch0_U1,11012803,275.320075
Ch30,Ch30_U1,11012933,275.323325
Ch36,Ch36_U2,11012940,275.3235
Ch54,Ch54_U3,11012967,275.324175
Ch26,Ch26_U4,11012975,275.324375
Ch36,Ch36_U2,11012983,275.324575
Ch30,Ch30_U2,11012996,275.3249
Ch0,Ch0_U1,11013031,275.325775
Ch54,Ch54_U2,11013035,275.325875
Ch16,Ch16_U1,11013171,275.329275
Ch30,Ch30_U2,11013186,275.32965
Ch51,Ch51_U1,11013187,275.329675
Ch0,Ch0_U1,11013197,275.329925
Ch0,Ch0_U1,11013228,275.3307
Ch54,Ch54_U2,11013375,275.334375
Ch0,Ch0_U1,11013426,275.33565
Ch31,Ch31_U1,11013426,275.33565
Ch51,Ch51_U1,11013497,275.337425
Ch30,Ch30_U1,11013599,275.339975
Ch21,Ch21_U2,11013677,275.341925
Ch30,Ch30_U1,11013756,275.3439
Ch54,Ch54_U2,11013955,275.348875
Ch30,Ch30_U2,11013971,275.349275
Ch26,Ch26_U4,11013995,275.349875
Ch51,Ch51_U1,11014022,275.35055
Ch51,Ch51_U1,11014034,275.35085
Ch51,Ch51_U1,11014054,275.35135
Ch0,Ch0_U1,11014089,275.352225
Ch54,Ch54_U2,11014091,275.352275
Ch26,Ch26_U2,11014122,275.35305
Ch26,Ch26_U4,11014265,275.356625
Ch30,Ch30_U4,11014293,275.357325
Ch26,Ch26_U4,11014557,275.363925
Ch51,Ch51_U1,11014609,275.365225
Ch30,Ch30_U1,11014765,275.369125
Ch54,Ch54_U3,11014856,275.3714
Ch30,Ch30_U2,11014991,275.374775
Ch54,Ch54_U3,11015040,275.376
Ch26,Ch26_U3,11015157,275.378925
Ch30,Ch30_U2,11015206,275.38015
Ch30,Ch30_U2,11015504,275.3876
Ch51,Ch51_U1,11015543,275.388575
Ch30,Ch30_U2,11015858,275.39645
Ch31,Ch31_U1,11015864,275.3966
Ch54,Ch54_U3,11016155,275.403875
Ch31,Ch31_U2,11016304,275.4076
Ch30,Ch30_U1,11016498,275.41245
Ch26,Ch26_U4,11016687,275.417175
Ch54,Ch54_U2,11016830,275.42075
Ch30,Ch30_U1,11017005,275.425125
Ch54,Ch54_U3,11017172,275.4293
Ch31,Ch31_U1,11017372,275.4343
Ch31,Ch31_U2,11017869,275.446725
Ch30,Ch30_U2,11018065,275.451625
Ch26,Ch26_U2,11018272,275.4568
Ch26,Ch26_U4,11019248,275.4812
Ch52,Ch52_U2,11019640,275.491
Ch26,Ch26_U2,11019734,275.49335
Ch26,Ch26_U2,11020066,275.50165
Ch52,Ch52_U2,11020449,275.511225
Ch54,Ch54_U3,11020481,275.512025
Ch52,Ch52_U2,11021455,275.536375
Ch20,Ch20_U1,11083547,277.088675
Ch6,Ch6_U2,11083620,277.0905
Ch19,Ch19_U4,11083641,277.091025
Ch19,Ch19_U4,11083656,277.0914
Ch18,Ch18_U1,11083664,277.0916
Ch20,Ch20_U2,11083665,277.091625
Ch0,Ch0_U1,11083683,277.092075
Ch32,Ch32_U3,11083692,277.0923
Ch13,Ch13_U1,11083696,277.0924
Ch26,Ch26_U2,11083698,277.09245
Ch6,Ch6_U2,11083717,277.092925
Ch22,Ch22_U2,11083721,277.093025
Ch26,Ch26_U2,11083725,277.093125
Ch31,Ch31_U1,11083725,277.093125
Ch6,Ch6_U2,11083735,277.093375
Ch0,Ch0_U1,11083736,277.0934
Ch32,Ch32_U1,11083737,277.093425
Ch20,Ch20_U3,11083739,277.093475
Ch34,Ch34_U1,11083746,277.09365
Ch0,Ch0_U1,11083751,277.093775
Ch26,Ch26_U3,11083751,277.093775
Ch6,Ch6_U2,11083753,277.093825
Ch54,Ch54_U3,11083755,277.093875
Ch53,Ch53_U1,11083756,277.0939
Ch12,Ch12_U1,11083761,277.094025
Ch6,Ch6_U2,11083765,277.094125
Ch29,Ch29_U3,11083765,277.094125
Ch3,Ch3_U1,11083772,277.0943
Ch51,Ch51_U1,11083772,277.0943
Ch22,Ch22_U3,11083776,277.0944
Ch5,Ch5_U1,11083783,277.094575
Ch38,Ch38_U1,11083784,277.0946
Ch7,Ch7_U1,11083787,277.094675
Ch8,Ch8_U2,11083787,277.094675
Ch36,Ch36_U2,11083795,277.094875
Ch19,Ch19_U5,11083800,277.095
Ch0,Ch0_U1,11083801,277.095025
Ch8,Ch8_U1,11083801,277.095025
Ch20,Ch20_U4,11083805,277.095125
Ch8,Ch8_U2,11083809,277.095225
Ch52,Ch52_U1,11083813,277.095325
Ch20,Ch20_U4,11083818,277.09545
Ch37,Ch37_U1,11083822,277.09555
Ch36,Ch36_U2,11083826,277.09565
Ch38,Ch38_U3,11083836,277.0959
Ch52,Ch52_U5,11083839,277.095975
Ch29,Ch29_U1,11083846,277.09615
Ch26,Ch26_U2,11083854,277.09635
Ch29,Ch29_U2,11083857,277.096425
Ch47,Ch47_U1,11083861,277.096525
Ch0,Ch0_U1,11083862,277.09655
Ch12,Ch12_U1,11083866,277.09665
Ch0,Ch0_U1,11083894,277.09735
Ch6,Ch6_U2,11083900,277.0975
Ch37,Ch37_U1,11083902,277.09755
Ch51,Ch51_U1,11083907,277.097675
Ch52,Ch52_U2,11083907,277.097675
Ch35,Ch35_U1,11083918,277.09795
Ch31,Ch31_U1,11083919,277.097975
Ch6,Ch6_U1,11083923,277.098075
Ch54,Ch54_U2,11083924,277.0981
Ch8,Ch8_U1,11083933,277.098325
Ch6,Ch6_U2,11083933,277.098325
Ch37,Ch37_U2,11083937,277.098425
Ch51,Ch51_U1,11083937,277.098425
Ch36,Ch36_U2,11083943,277.098575
Ch21,Ch21_U1,11083946,277.09865
Ch30,Ch30_U2,11083966,277.09915
Ch6,Ch6_U2,11083968,277.0992
Ch51,Ch51_U2,11083977,277.099425
Ch0,Ch0_U1,11083982,277.09955
Ch52,Ch52_U2,11083991,277.099775
Ch8,Ch8_U2,11083994,277.09985
Ch37,Ch37_U1,11084010,277.10025
Ch47,Ch47_U2,11084015,277.100375
Ch36,Ch36_U2,11084033,277.100825
Ch51,Ch51_U1,11084035,277.100875
Ch54,Ch54_U1,11084039,277.100975
Ch19,Ch19_U2,11084051,277.101275
Ch52,Ch52_U5,11084051,277.101275
Ch30,Ch30_U2,11084053,277.101325
Ch51,Ch51_U1,11084053,277.101325
Ch12,Ch12_U1,11084061,277.101525
Ch26,Ch26_U1,11084072,277.1018
Ch29,Ch29_U2,11084077,277.101925
Ch51,Ch51_U1,11084082,277.10205
Ch21,Ch21_U2,11084096,277.1024
Ch31,Ch31_U2,11084108,277.1027
Ch29,Ch29_U2,11084111,277.102775
Ch36,Ch36_U2,11084112,277.1028
Ch31,Ch31_U1,11084121,277.103025
Ch38,Ch38_U3,11084133,277.103325
Ch30,Ch30_U2,11084156,277.1039
Ch51,Ch51_U1,11084160,277.104
Ch51,Ch51_U1,11084174,277.10435
Ch36,Ch36_U2,11084198,277.10495
Ch51,Ch51_U1,11084199,277.104975
Ch36,Ch36_U2,11084210,277.10525
Ch51,Ch51_U1,11084213,277.105325
Ch51,Ch51_U1,11084250,277.10625
Ch31,Ch31_U1,11084250,277.10625
Ch30,Ch30_U2,11084253,277.106325
Ch21,Ch21_U2,11084260,277.1065
Ch36,Ch36_U2,11084262,277.10655
Ch36,Ch36_U2,11084276,277.1069
Ch35,Ch35_U1,11084279,277.106975
Ch31,Ch31_U1,11084284,277.1071
Ch36,Ch36_U1,11084289,277.107225
Ch0,Ch0_U1,11084297,277.107425
Ch30,Ch30_U2,11084308,277.1077
Ch51,Ch51_U1,11084345,277.108625
Ch36,Ch36_U2,11084354,277.10885
Ch51,Ch51_U1,11084417,277.110425
Ch36,Ch36_U1,11084455,277.111375
Ch30,Ch30_U2,11084521,277.113025
Ch31,Ch31_U2,11084527,277.113175
Ch30,Ch30_U2,11084662,277.11655
Ch30,Ch30_U2,11084819,277.120475
Ch26,Ch26_U4,11084936,277.1234
Ch0,Ch0_U1,11084978,277.12445
Ch30,Ch30_U1,11084999,277.124975
Ch52,Ch52_U2,11085093,277.127325
Ch54,Ch54_U3,11085093,277.127325
Ch26,Ch26_U2,11085098,277.12745
Ch30,Ch30_U2,11085143,277.128575
Ch0,Ch0_U1,11085179,277.129475
Ch26,Ch26_U2,11085202,277.13005
Ch21,Ch21_U2,11085265,277.131625
Ch30,Ch30_U1,11085320,277.133
Ch26,Ch26_U4,11085328,277.1332
Ch51,Ch51_U1,11085361,277.134025
Ch54,Ch54_U2,11085367,277.134175
Ch0,Ch0_U1,11085390,277.13475
Ch26,Ch26_U2,11085421,277.135525
Ch54,Ch54_U3,11085468,277.1367
Ch30,Ch30_U1,11085506,277.13765
Ch29,Ch29_U2,11085520,277.138
Ch26,Ch26_U2,11085544,277.1386
Ch21,Ch21_U2,11085556,277.1389
Ch0,Ch0_U1,11085583,277.139575
Ch26,Ch26_U4,11085627,277.140675
Ch36,Ch36_U1,11085722,277.14305
Ch30,Ch30_U2,11085746,277.14365
Ch26,Ch26_U2,11085755,277.143875
Ch54,Ch54_U2,11085778,277.14445
Ch51,Ch51_U1,11085787,277.144675
Ch31,Ch31_U1,11085924,277.1481
Ch52,Ch52_U3,11085954,277.14885
Ch12,Ch12_U1,11085964,277.1491
Ch0,Ch0_U1,11085978,277.14945
Ch36,Ch36_U2,11086139,277.153475
Ch36,Ch36_U2,11086150,277.15375
Ch26,Ch26_U2,11086153,277.153825
Ch30,Ch30_U1,11086154,277.15385
Ch51,Ch51_U1,11086171,277.154275
Ch54,Ch54_U2,11086206,277.15515
Ch26,Ch26_U4,11086412,277.1603
Ch0,Ch0_U1,11086446,277.16115
Ch54,Ch54_U3,11086633,277.165825
Ch51,Ch51_U1,11086645,277.166125
Ch30,Ch30_U2,11086652,277.1663
Ch54,Ch54_U3,11086770,277.16925
Ch22,Ch22_U1,11087060,277.1765
Ch30,Ch30_U1,11087129,277.178225
Ch30,Ch30_U2,11087545,277.188625
Ch0,Ch0_U1,11087604,277.1901
Ch51,Ch51_U1,11087612,277.1903
Ch26,Ch26_U4,11087685,277.192125
Ch54,Ch54_U3,11087833,277.195825
Ch52,Ch52_U3,11088029,277.200725
Ch26,Ch26_U4,11088171,277.204275
Ch30,Ch30_U2,11088173,277.204325
Ch54,Ch54_U2,11088357,277.208925
Ch30,Ch30_U2,11088362,277.20905
Ch54,Ch54_U2,11088368,277.2092
Ch26,Ch26_U4,11088516,277.2129
Ch54,Ch54_U2,11088530,277.21325
Ch30,Ch30_U2,11088543,277.213575
Ch54,Ch54_U3,11088707,277.217675
Ch44,Ch44_U1,11088722,277.21805
Ch30,Ch30_U2,11088860,277.2215
Ch26,Ch26_U2,11088907,277.222675
Ch30,Ch30_U2,11088960,277.224
Ch54,Ch54_U3,11089010,277.22525
Ch26,Ch26_U4,11089249,277.231225
Ch30,Ch30_U1,11089338,277.23345
Ch31,Ch31_U2,11089343,277.233575
Ch54,Ch54_U2,11089394,277.23485
Ch54,Ch54_U2,11089593,277.239825
Ch30,Ch30_U2,11089634,277.24085
Ch26,Ch26_U4,11089712,277.2428
Ch30,Ch30_U2,11089801,277.245025
Ch54,Ch54_U3,11089807,277.245175
Ch26,Ch26_U2,11090116,277.2529
Ch54,Ch54_U3,11090356,277.2589
Ch26,Ch26_U4,11090535,277.263375
Ch30,Ch30_U2,11091005,277.275125
Ch26,Ch26_U4,11091015,277.275375
Ch31,Ch31_U1,11091094,277.27735
Ch54,Ch54_U2,11091242,277.28105
Ch26,Ch26_U2,11091528,277.2882
Ch52,Ch52_U2,11091539,277.288475
Ch54,Ch54_U3,11091825,277.295625
Ch30,Ch30_U2,11091995,277.299875
Ch30,Ch30_U1,11092014,277.30035
Ch52,Ch52_U2,11092724,277.3181
Ch54,Ch54_U3,11093126,277.32815
Ch52,Ch52_U2,11093308,277.3327
Ch52,Ch52_U2,11094060,277.3515
Ch54,Ch54_U2,11094789,277.369725
Ch20,Ch20_U1,11149838,278.74595
Ch19,Ch19_U1,11149905,278.747625
Ch18,Ch18_U1,11149919,278.747975
Ch19,Ch19_U2,11149926,278.74815
Ch8,Ch8_U2,11149934,278.74835
Ch6,Ch6_U2,11149943,278.748575
Ch0,Ch0_U1,11149947,278.748675
Ch6,Ch6_U2,11149955,278.748875
Ch20,Ch20_U2,11149956,278.7489
Ch26,Ch26_U4,11149958,278.74895
Ch13,Ch13_U1,11149970,278.74925
Ch6,Ch6_U1,11149979,278.749475
Ch8,Ch8_U2,11149980,278.7495
Ch26,Ch26_U2,11149986,278.74965
Ch12,Ch12_U1,11149990,278.74975
Ch6,Ch6_U2,11149991,278.749775
Ch20,Ch20_U3,11149995,278.749875
Ch8,Ch8_U2,11149997,278.749925
Ch26,Ch26_U3,11150004,278.7501
Ch31,Ch31_U2,11150007,278.750175
Ch6,Ch6_U2,11150016,278.7504
Ch8,Ch8_U1,11150016,278.7504
Ch32,Ch32_U1,11150016,278.7504
Ch29,Ch29_U3,11150024,278.7506
Ch34,Ch34_U1,11150027,278.750675
Ch12,Ch12_U1,11150029,278.750725
Ch38,Ch38_U1,11150036,278.7509
Ch26,Ch26_U1,11150038,278.75095
Ch3,Ch3_U1,11150039,278.750975
Ch51,Ch51_U1,11150042,278.75105
Ch5,Ch5_U1,11150048,278.7512
Ch30,Ch30_U2,11150055,278.751375
Ch31,Ch31_U2,11150055,278.751375
Ch7,Ch7_U1,11150057,278.751425
Ch52,Ch52_U1,11150059,278.751475
Ch37,Ch37_U1,11150065,278.751625
